0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
0.0,3.0,16.0,30.0,63.0,71.0,118.0,196.0,204.0,209.0,184.0,204.0,215.0,191.0,231.0,271.0,270.0,307.0,320.0,385.0,421.0,436.0,458.0,438.0,497.0,484.0,445.0,505.0,430.0,464.0,491.0,501.0,546.0,577.0,529.0,549.0,589.0,637.0,623.0,747.0,811.0,745.0,777.0,831.0,856.0,876.0,1038.0,1190.0,1348.0,1471.0,1521.0,1384.0,652.0,428.0,318.0,229.0,199.0,133.0,118.0,74.0,119.0,90.0,66.0,60.0,61.0,56.0,44.0,59.0,50.0,20.0,25.0,8.0,2.0,4.0,0.0,3.0,16.0,30.0,63.0,71.0,118.0,196.0,204.0,209.0,184.0,204.0,215.0,191.0,231.0,271.0,270.0,307.0,320.0,385.0,421.0,436.0,458.0,438.0,497.0,484.0,445.0,505.0,430.0,464.0,491.0,501.0,546.0,577.0,529.0,549.0,589.0,637.0,623.0,747.0,811.0,745.0,777.0,831.0,856.0,876.0,1038.0,1190.0,1348.0,1471.0,1521.0,1384.0,652.0,428.0,318.0,229.0,199.0,133.0,118.0,74.0,119.0,90.0,66.0,60.0,61.0,56.0,44.0,59.0,50.0,20.0,25.0,8.0,2.0,4.0,0.0,3.0,16.0,30.0,63.0,71.0,118.0,196.0,204.0,209.0,184.0,204.0,215.0,191.0,231.0,271.0,270.0,307.0,320.0,385.0,421.0,436.0,458.0,438.0,497.0,484.0,445.0,505.0,430.0,464.0,491.0,501.0,546.0,577.0,529.0,549.0,589.0,637.0,623.0,747.0,811.0,745.0,777.0,831.0,856.0,876.0,1038.0,1190.0,1348.0,1471.0,1521.0,1384.0,652.0,428.0,318.0,229.0,199.0,133.0,118.0,74.0,119.0,90.0,66.0,60.0,61.0,56.0,44.0,59.0,50.0,20.0,25.0,8.0,2.0,4.0
0.0,1.0,26.0,79.0,155.0,234.0,337.0,467.0,594.0,706.0,570.0,510.0,397.0,359.0,286.0,277.0,311.0,293.0,269.0,263.0,292.0,334.0,291.0,335.0,284.0,324.0,289.0,334.0,295.0,315.0,355.0,367.0,376.0,404.0,398.0,428.0,371.0,344.0,415.0,495.0,393.0,394.0,429.0,433.0,418.0,411.0,471.0,496.0,638.0,690.0,808.0,877.0,792.0,589.0,563.0,406.0,310.0,304.0,321.0,275.0,202.0,243.0,221.0,186.0,171.0,211.0,98.0,156.0,73.0,81.0,41.0,15.0,5.0,1.0,0.0,1.0,26.0,79.0,155.0,234.0,337.0,467.0,594.0,706.0,570.0,510.0,397.0,359.0,286.0,277.0,311.0,293.0,269.0,263.0,292.0,334.0,291.0,335.0,284.0,324.0,289.0,334.0,295.0,315.0,355.0,367.0,376.0,404.0,398.0,428.0,371.0,344.0,415.0,495.0,393.0,394.0,429.0,433.0,418.0,411.0,471.0,496.0,638.0,690.0,808.0,877.0,792.0,589.0,563.0,406.0,310.0,304.0,321.0,275.0,202.0,243.0,221.0,186.0,171.0,211.0,98.0,156.0,73.0,81.0,41.0,15.0,5.0,1.0,0.0,1.0,26.0,79.0,155.0,234.0,337.0,467.0,594.0,706.0,570.0,510.0,397.0,359.0,286.0,277.0,311.0,293.0,269.0,263.0,292.0,334.0,291.0,335.0,284.0,324.0,289.0,334.0,295.0,315.0,355.0,367.0,376.0,404.0,398.0,428.0,371.0,344.0,415.0,495.0,393.0,394.0,429.0,433.0,418.0,411.0,471.0,496.0,638.0,690.0,808.0,877.0,792.0,589.0,563.0,406.0,310.0,304.0,321.0,275.0,202.0,243.0,221.0,186.0,171.0,211.0,98.0,156.0,73.0,81.0,41.0,15.0,5.0,1.0
0.0,1.0,18.0,44.0,89.0,138.0,219.0,302.0,441.0,533.0,518.0,457.0,253.0,182.0,163.0,132.0,121.0,83.0,103.0,85.0,98.0,81.0,90.0,74.0,86.0,76.0,80.0,109.0,100.0,94.0,80.0,97.0,98.0,93.0,97.0,109.0,97.0,73.0,102.0,109.0,102.0,86.0,101.0,116.0,121.0,142.0,105.0,121.0,128.0,195.0,292.0,275.0,271.0,388.0,368.0,127.0,105.0,218.0,134.0,98.0,75.0,64.0,62.0,72.0,63.0,53.0,55.0,55.0,34.0,21.0,11.0,7.0,4.0,0.0,0.0,1.0,18.0,44.0,89.0,138.0,219.0,302.0,441.0,533.0,518.0,457.0,253.0,182.0,163.0,132.0,121.0,83.0,103.0,85.0,98.0,81.0,90.0,74.0,86.0,76.0,80.0,109.0,100.0,94.0,80.0,97.0,98.0,93.0,97.0,109.0,97.0,73.0,102.0,109.0,102.0,86.0,101.0,116.0,121.0,142.0,105.0,121.0,128.0,195.0,292.0,275.0,271.0,388.0,368.0,127.0,105.0,218.0,134.0,98.0,75.0,64.0,62.0,72.0,63.0,53.0,55.0,55.0,34.0,21.0,11.0,7.0,4.0,0.0,0.0,1.0,18.0,44.0,89.0,138.0,219.0,302.0,441.0,533.0,518.0,457.0,253.0,182.0,163.0,132.0,121.0,83.0,103.0,85.0,98.0,81.0,90.0,74.0,86.0,76.0,80.0,109.0,100.0,94.0,80.0,97.0,98.0,93.0,97.0,109.0,97.0,73.0,102.0,109.0,102.0,86.0,101.0,116.0,121.0,142.0,105.0,121.0,128.0,195.0,292.0,275.0,271.0,388.0,368.0,127.0,105.0,218.0,134.0,98.0,75.0,64.0,62.0,72.0,63.0,53.0,55.0,55.0,34.0,21.0,11.0,7.0,4.0,0.0
0.0,2.0,42.0,90.0,206.0,316.0,428.0,661.0,980.0,1020.0,939.0,641.0,484.0,291.0,203.0,208.0,190.0,161.0,135.0,132.0,143.0,103.0,120.0,115.0,95.0,118.0,78.0,106.0,107.0,115.0,119.0,96.0,129.0,129.0,115.0,114.0,88.0,81.0,78.0,102.0,82.0,104.0,117.0,124.0,148.0,112.0,115.0,118.0,147.0,146.0,127.0,185.0,133.0,93.0,86.0,86.0,58.0,58.0,71.0,62.0,46.0,53.0,48.0,45.0,46.0,35.0,21.0,18.0,33.0,27.0,19.0,6.0,0.0,0.0,0.0,2.0,42.0,90.0,206.0,316.0,428.0,661.0,980.0,1020.0,939.0,641.0,484.0,291.0,203.0,208.0,190.0,161.0,135.0,132.0,143.0,103.0,120.0,115.0,95.0,118.0,78.0,106.0,107.0,115.0,119.0,96.0,129.0,129.0,115.0,114.0,88.0,81.0,78.0,102.0,82.0,104.0,117.0,124.0,148.0,112.0,115.0,118.0,147.0,146.0,127.0,185.0,133.0,93.0,86.0,86.0,58.0,58.0,71.0,62.0,46.0,53.0,48.0,45.0,46.0,35.0,21.0,18.0,33.0,27.0,19.0,6.0,0.0,0.0,0.0,2.0,42.0,90.0,206.0,316.0,428.0,661.0,980.0,1020.0,939.0,641.0,484.0,291.0,203.0,208.0,190.0,161.0,135.0,132.0,143.0,103.0,120.0,115.0,95.0,118.0,78.0,106.0,107.0,115.0,119.0,96.0,129.0,129.0,115.0,114.0,88.0,81.0,78.0,102.0,82.0,104.0,117.0,124.0,148.0,112.0,115.0,118.0,147.0,146.0,127.0,185.0,133.0,93.0,86.0,86.0,58.0,58.0,71.0,62.0,46.0,53.0,48.0,45.0,46.0,35.0,21.0,18.0,33.0,27.0,19.0,6.0,0.0,0.0
0.0,2.0,31.0,65.0,118.0,233.0,450.0,754.0,881.0,836.0,761.0,568.0,344.0,230.0,216.0,171.0,186.0,129.0,112.0,96.0,103.0,92.0,87.0,94.0,87.0,86.0,64.0,76.0,94.0,125.0,98.0,106.0,132.0,110.0,93.0,100.0,105.0,68.0,60.0,78.0,72.0,69.0,88.0,71.0,86.0,100.0,96.0,119.0,100.0,129.0,143.0,148.0,134.0,115.0,82.0,77.0,87.0,77.0,37.0,40.0,43.0,44.0,28.0,35.0,33.0,29.0,37.0,22.0,16.0,21.0,10.0,2.0,3.0,1.0,0.0,2.0,31.0,65.0,118.0,233.0,450.0,754.0,881.0,836.0,761.0,568.0,344.0,230.0,216.0,171.0,186.0,129.0,112.0,96.0,103.0,92.0,87.0,94.0,87.0,86.0,64.0,76.0,94.0,125.0,98.0,106.0,132.0,110.0,93.0,100.0,105.0,68.0,60.0,78.0,72.0,69.0,88.0,71.0,86.0,100.0,96.0,119.0,100.0,129.0,143.0,148.0,134.0,115.0,82.0,77.0,87.0,77.0,37.0,40.0,43.0,44.0,28.0,35.0,33.0,29.0,37.0,22.0,16.0,21.0,10.0,2.0,3.0,1.0,0.0,2.0,31.0,65.0,118.0,233.0,450.0,754.0,881.0,836.0,761.0,568.0,344.0,230.0,216.0,171.0,186.0,129.0,112.0,96.0,103.0,92.0,87.0,94.0,87.0,86.0,64.0,76.0,94.0,125.0,98.0,106.0,132.0,110.0,93.0,100.0,105.0,68.0,60.0,78.0,72.0,69.0,88.0,71.0,86.0,100.0,96.0,119.0,100.0,129.0,143.0,148.0,134.0,115.0,82.0,77.0,87.0,77.0,37.0,40.0,43.0,44.0,28.0,35.0,33.0,29.0,37.0,22.0,16.0,21.0,10.0,2.0,3.0,1.0
0.0,6.0,67.0,79.0,179.0,298.0,447.0,634.0,723.0,749.0,794.0,650.0,498.0,336.0,290.0,248.0,176.0,176.0,141.0,133.0,104.0,115.0,115.0,126.0,122.0,120.0,97.0,166.0,128.0,140.0,158.0,121.0,139.0,167.0,160.0,127.0,112.0,112.0,115.0,93.0,146.0,111.0,140.0,145.0,109.0,131.0,106.0,155.0,160.0,243.0,267.0,299.0,191.0,135.0,175.0,104.0,105.0,73.0,69.0,104.0,66.0,64.0,69.0,67.0,75.0,52.0,51.0,34.0,38.0,39.0,11.0,2.0,4.0,1.0,0.0,6.0,67.0,79.0,179.0,298.0,447.0,634.0,723.0,749.0,794.0,650.0,498.0,336.0,290.0,248.0,176.0,176.0,141.0,133.0,104.0,115.0,115.0,126.0,122.0,120.0,97.0,166.0,128.0,140.0,158.0,121.0,139.0,167.0,160.0,127.0,112.0,112.0,115.0,93.0,146.0,111.0,140.0,145.0,109.0,131.0,106.0,155.0,160.0,243.0,267.0,299.0,191.0,135.0,175.0,104.0,105.0,73.0,69.0,104.0,66.0,64.0,69.0,67.0,75.0,52.0,51.0,34.0,38.0,39.0,11.0,2.0,4.0,1.0,0.0,6.0,67.0,79.0,179.0,298.0,447.0,634.0,723.0,749.0,794.0,650.0,498.0,336.0,290.0,248.0,176.0,176.0,141.0,133.0,104.0,115.0,115.0,126.0,122.0,120.0,97.0,166.0,128.0,140.0,158.0,121.0,139.0,167.0,160.0,127.0,112.0,112.0,115.0,93.0,146.0,111.0,140.0,145.0,109.0,131.0,106.0,155.0,160.0,243.0,267.0,299.0,191.0,135.0,175.0,104.0,105.0,73.0,69.0,104.0,66.0,64.0,69.0,67.0,75.0,52.0,51.0,34.0,38.0,39.0,11.0,2.0,4.0,1.0
0.0,30.0,74.0,163.0,302.0,483.0,731.0,1050.0,1227.0,1229.0,1017.0,899.0,693.0,524.0,542.0,458.0,459.0,413.0,429.0,412.0,412.0,444.0,399.0,426.0,443.0,457.0,389.0,399.0,410.0,355.0,451.0,492.0,403.0,418.0,341.0,361.0,312.0,348.0,419.0,350.0,350.0,413.0,430.0,386.0,410.0,396.0,391.0,497.0,541.0,613.0,702.0,648.0,556.0,406.0,355.0,403.0,310.0,304.0,242.0,169.0,133.0,157.0,100.0,113.0,112.0,96.0,72.0,64.0,45.0,30.0,14.0,0.0,0.0,0.0,0.0,30.0,74.0,163.0,302.0,483.0,731.0,1050.0,1227.0,1229.0,1017.0,899.0,693.0,524.0,542.0,458.0,459.0,413.0,429.0,412.0,412.0,444.0,399.0,426.0,443.0,457.0,389.0,399.0,410.0,355.0,451.0,492.0,403.0,418.0,341.0,361.0,312.0,348.0,419.0,350.0,350.0,413.0,430.0,386.0,410.0,396.0,391.0,497.0,541.0,613.0,702.0,648.0,556.0,406.0,355.0,403.0,310.0,304.0,242.0,169.0,133.0,157.0,100.0,113.0,112.0,96.0,72.0,64.0,45.0,30.0,14.0,0.0,0.0,0.0,0.0,30.0,74.0,163.0,302.0,483.0,731.0,1050.0,1227.0,1229.0,1017.0,899.0,693.0,524.0,542.0,458.0,459.0,413.0,429.0,412.0,412.0,444.0,399.0,426.0,443.0,457.0,389.0,399.0,410.0,355.0,451.0,492.0,403.0,418.0,341.0,361.0,312.0,348.0,419.0,350.0,350.0,413.0,430.0,386.0,410.0,396.0,391.0,497.0,541.0,613.0,702.0,648.0,556.0,406.0,355.0,403.0,310.0,304.0,242.0,169.0,133.0,157.0,100.0,113.0,112.0,96.0,72.0,64.0,45.0,30.0,14.0,0.0,0.0,0.0
0.0,8.0,14.0,26.0,38.0,75.0,113.0,174.0,178.0,179.0,206.0,207.0,153.0,164.0,344.0,483.0,172.0,410.0,732.0,977.0,645.0,864.0,699.0,608.0,779.0,636.0,379.0,324.0,571.0,577.0,651.0,570.0,978.0,488.0,806.0,683.0,592.0,859.0,536.0,829.0,700.0,415.0,843.0,559.0,941.0,846.0,843.0,719.0,655.0,721.0,795.0,999.0,946.0,1261.0,1050.0,592.0,434.0,705.0,544.0,250.0,790.0,456.0,597.0,383.0,410.0,312.0,120.0,485.0,355.0,347.0,130.0,0.0,0.0,0.0,0.0,8.0,14.0,26.0,38.0,75.0,113.0,174.0,178.0,179.0,206.0,207.0,153.0,164.0,344.0,483.0,172.0,410.0,732.0,977.0,645.0,864.0,699.0,608.0,779.0,636.0,379.0,324.0,571.0,577.0,651.0,570.0,978.0,488.0,806.0,683.0,592.0,859.0,536.0,829.0,700.0,415.0,843.0,559.0,941.0,846.0,843.0,719.0,655.0,721.0,795.0,999.0,946.0,1261.0,1050.0,592.0,434.0,705.0,544.0,250.0,790.0,456.0,597.0,383.0,410.0,312.0,120.0,485.0,355.0,347.0,130.0,0.0,0.0,0.0,0.0,8.0,14.0,26.0,38.0,75.0,113.0,174.0,178.0,179.0,206.0,207.0,153.0,164.0,344.0,483.0,172.0,410.0,732.0,977.0,645.0,864.0,699.0,608.0,779.0,636.0,379.0,324.0,571.0,577.0,651.0,570.0,978.0,488.0,806.0,683.0,592.0,859.0,536.0,829.0,700.0,415.0,843.0,559.0,941.0,846.0,843.0,719.0,655.0,721.0,795.0,999.0,946.0,1261.0,1050.0,592.0,434.0,705.0,544.0,250.0,790.0,456.0,597.0,383.0,410.0,312.0,120.0,485.0,355.0,347.0,130.0,0.0,0.0,0.0
0.0,4.0,34.0,73.0,129.0,182.0,281.0,354.0,420.0,453.0,504.0,374.0,298.0,228.0,203.0,180.0,137.0,134.0,110.0,101.0,78.0,85.0,79.0,94.0,85.0,107.0,75.0,99.0,121.0,118.0,107.0,104.0,109.0,116.0,102.0,150.0,101.0,96.0,102.0,104.0,91.0,76.0,83.0,94.0,85.0,99.0,129.0,185.0,198.0,276.0,275.0,333.0,261.0,168.0,143.0,99.0,109.0,67.0,70.0,75.0,48.0,52.0,49.0,53.0,43.0,40.0,31.0,40.0,22.0,24.0,13.0,1.0,1.0,3.0,0.0,4.0,34.0,73.0,129.0,182.0,281.0,354.0,420.0,453.0,504.0,374.0,298.0,228.0,203.0,180.0,137.0,134.0,110.0,101.0,78.0,85.0,79.0,94.0,85.0,107.0,75.0,99.0,121.0,118.0,107.0,104.0,109.0,116.0,102.0,150.0,101.0,96.0,102.0,104.0,91.0,76.0,83.0,94.0,85.0,99.0,129.0,185.0,198.0,276.0,275.0,333.0,261.0,168.0,143.0,99.0,109.0,67.0,70.0,75.0,48.0,52.0,49.0,53.0,43.0,40.0,31.0,40.0,22.0,24.0,13.0,1.0,1.0,3.0,0.0,4.0,34.0,73.0,129.0,182.0,281.0,354.0,420.0,453.0,504.0,374.0,298.0,228.0,203.0,180.0,137.0,134.0,110.0,101.0,78.0,85.0,79.0,94.0,85.0,107.0,75.0,99.0,121.0,118.0,107.0,104.0,109.0,116.0,102.0,150.0,101.0,96.0,102.0,104.0,91.0,76.0,83.0,94.0,85.0,99.0,129.0,185.0,198.0,276.0,275.0,333.0,261.0,168.0,143.0,99.0,109.0,67.0,70.0,75.0,48.0,52.0,49.0,53.0,43.0,40.0,31.0,40.0,22.0,24.0,13.0,1.0,1.0,3.0
0.0,6.0,56.0,150.0,239.0,367.0,659.0,978.0,883.0,978.0,867.0,861.0,819.0,665.0,487.0,379.0,427.0,367.0,333.0,293.0,301.0,258.0,289.0,306.0,275.0,280.0,299.0,345.0,337.0,303.0,302.0,419.0,358.0,359.0,360.0,322.0,320.0,258.0,281.0,247.0,294.0,329.0,268.0,307.0,316.0,362.0,345.0,498.0,683.0,601.0,663.0,756.0,591.0,594.0,386.0,340.0,384.0,238.0,203.0,148.0,139.0,124.0,130.0,128.0,112.0,89.0,98.0,83.0,49.0,69.0,31.0,14.0,2.0,0.0,0.0,6.0,56.0,150.0,239.0,367.0,659.0,978.0,883.0,978.0,867.0,861.0,819.0,665.0,487.0,379.0,427.0,367.0,333.0,293.0,301.0,258.0,289.0,306.0,275.0,280.0,299.0,345.0,337.0,303.0,302.0,419.0,358.0,359.0,360.0,322.0,320.0,258.0,281.0,247.0,294.0,329.0,268.0,307.0,316.0,362.0,345.0,498.0,683.0,601.0,663.0,756.0,591.0,594.0,386.0,340.0,384.0,238.0,203.0,148.0,139.0,124.0,130.0,128.0,112.0,89.0,98.0,83.0,49.0,69.0,31.0,14.0,2.0,0.0,0.0,6.0,56.0,150.0,239.0,367.0,659.0,978.0,883.0,978.0,867.0,861.0,819.0,665.0,487.0,379.0,427.0,367.0,333.0,293.0,301.0,258.0,289.0,306.0,275.0,280.0,299.0,345.0,337.0,303.0,302.0,419.0,358.0,359.0,360.0,322.0,320.0,258.0,281.0,247.0,294.0,329.0,268.0,307.0,316.0,362.0,345.0,498.0,683.0,601.0,663.0,756.0,591.0,594.0,386.0,340.0,384.0,238.0,203.0,148.0,139.0,124.0,130.0,128.0,112.0,89.0,98.0,83.0,49.0,69.0,31.0,14.0,2.0,0.0
0.0,3.0,31.0,89.0,165.0,236.0,428.0,621.0,683.0,796.0,724.0,642.0,580.0,437.0,367.0,322.0,303.0,327.0,275.0,280.0,286.0,283.0,303.0,263.0,287.0,241.0,250.0,271.0,297.0,257.0,295.0,320.0,280.0,295.0,272.0,311.0,320.0,311.0,269.0,320.0,327.0,319.0,300.0,369.0,374.0,333.0,433.0,460.0,484.0,692.0,840.0,859.0,578.0,482.0,353.0,414.0,354.0,251.0,294.0,279.0,234.0,235.0,222.0,203.0,173.0,174.0,223.0,151.0,125.0,77.0,40.0,12.0,3.0,3.0,0.0,3.0,31.0,89.0,165.0,236.0,428.0,621.0,683.0,796.0,724.0,642.0,580.0,437.0,367.0,322.0,303.0,327.0,275.0,280.0,286.0,283.0,303.0,263.0,287.0,241.0,250.0,271.0,297.0,257.0,295.0,320.0,280.0,295.0,272.0,311.0,320.0,311.0,269.0,320.0,327.0,319.0,300.0,369.0,374.0,333.0,433.0,460.0,484.0,692.0,840.0,859.0,578.0,482.0,353.0,414.0,354.0,251.0,294.0,279.0,234.0,235.0,222.0,203.0,173.0,174.0,223.0,151.0,125.0,77.0,40.0,12.0,3.0,3.0,0.0,3.0,31.0,89.0,165.0,236.0,428.0,621.0,683.0,796.0,724.0,642.0,580.0,437.0,367.0,322.0,303.0,327.0,275.0,280.0,286.0,283.0,303.0,263.0,287.0,241.0,250.0,271.0,297.0,257.0,295.0,320.0,280.0,295.0,272.0,311.0,320.0,311.0,269.0,320.0,327.0,319.0,300.0,369.0,374.0,333.0,433.0,460.0,484.0,692.0,840.0,859.0,578.0,482.0,353.0,414.0,354.0,251.0,294.0,279.0,234.0,235.0,222.0,203.0,173.0,174.0,223.0,151.0,125.0,77.0,40.0,12.0,3.0,3.0
0.0,1.0,49.0,129.0,232.0,403.0,612.0,802.0,985.0,1034.0,1011.0,922.0,736.0,533.0,445.0,382.0,310.0,341.0,278.0,275.0,306.0,271.0,270.0,246.0,246.0,236.0,279.0,308.0,322.0,311.0,315.0,368.0,343.0,321.0,328.0,372.0,324.0,326.0,338.0,323.0,328.0,301.0,286.0,290.0,354.0,352.0,373.0,386.0,490.0,614.0,731.0,893.0,613.0,525.0,436.0,417.0,320.0,272.0,247.0,223.0,218.0,205.0,245.0,206.0,167.0,176.0,258.0,239.0,94.0,75.0,40.0,14.0,2.0,3.0,0.0,1.0,49.0,129.0,232.0,403.0,612.0,802.0,985.0,1034.0,1011.0,922.0,736.0,533.0,445.0,382.0,310.0,341.0,278.0,275.0,306.0,271.0,270.0,246.0,246.0,236.0,279.0,308.0,322.0,311.0,315.0,368.0,343.0,321.0,328.0,372.0,324.0,326.0,338.0,323.0,328.0,301.0,286.0,290.0,354.0,352.0,373.0,386.0,490.0,614.0,731.0,893.0,613.0,525.0,436.0,417.0,320.0,272.0,247.0,223.0,218.0,205.0,245.0,206.0,167.0,176.0,258.0,239.0,94.0,75.0,40.0,14.0,2.0,3.0,0.0,1.0,49.0,129.0,232.0,403.0,612.0,802.0,985.0,1034.0,1011.0,922.0,736.0,533.0,445.0,382.0,310.0,341.0,278.0,275.0,306.0,271.0,270.0,246.0,246.0,236.0,279.0,308.0,322.0,311.0,315.0,368.0,343.0,321.0,328.0,372.0,324.0,326.0,338.0,323.0,328.0,301.0,286.0,290.0,354.0,352.0,373.0,386.0,490.0,614.0,731.0,893.0,613.0,525.0,436.0,417.0,320.0,272.0,247.0,223.0,218.0,205.0,245.0,206.0,167.0,176.0,258.0,239.0,94.0,75.0,40.0,14.0,2.0,3.0
0.0,1.0,26.0,80.0,183.0,272.0,505.0,754.0,866.0,986.0,1087.0,966.0,862.0,540.0,432.0,453.0,388.0,335.0,366.0,354.0,324.0,331.0,321.0,342.0,324.0,293.0,322.0,338.0,340.0,356.0,304.0,382.0,381.0,374.0,399.0,394.0,350.0,361.0,361.0,395.0,374.0,386.0,420.0,349.0,429.0,428.0,484.0,582.0,696.0,819.0,870.0,1091.0,905.0,711.0,531.0,497.0,388.0,336.0,276.0,275.0,282.0,285.0,259.0,231.0,210.0,212.0,184.0,161.0,116.0,128.0,77.0,31.0,9.0,2.0,0.0,1.0,26.0,80.0,183.0,272.0,505.0,754.0,866.0,986.0,1087.0,966.0,862.0,540.0,432.0,453.0,388.0,335.0,366.0,354.0,324.0,331.0,321.0,342.0,324.0,293.0,322.0,338.0,340.0,356.0,304.0,382.0,381.0,374.0,399.0,394.0,350.0,361.0,361.0,395.0,374.0,386.0,420.0,349.0,429.0,428.0,484.0,582.0,696.0,819.0,870.0,1091.0,905.0,711.0,531.0,497.0,388.0,336.0,276.0,275.0,282.0,285.0,259.0,231.0,210.0,212.0,184.0,161.0,116.0,128.0,77.0,31.0,9.0,2.0,0.0,1.0,26.0,80.0,183.0,272.0,505.0,754.0,866.0,986.0,1087.0,966.0,862.0,540.0,432.0,453.0,388.0,335.0,366.0,354.0,324.0,331.0,321.0,342.0,324.0,293.0,322.0,338.0,340.0,356.0,304.0,382.0,381.0,374.0,399.0,394.0,350.0,361.0,361.0,395.0,374.0,386.0,420.0,349.0,429.0,428.0,484.0,582.0,696.0,819.0,870.0,1091.0,905.0,711.0,531.0,497.0,388.0,336.0,276.0,275.0,282.0,285.0,259.0,231.0,210.0,212.0,184.0,161.0,116.0,128.0,77.0,31.0,9.0,2.0
